Source,MS,Time,id,short,name,zone,type,status,bounty,location_0,location_1,battery,locked,updated,mileage
***,1562569633795,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81103515625,2.401048183441162,76,True,2019-07-08T06:14:53.887681Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81116485595703,2.4014928340911865,77,True,2019-07-08T06:13:39.62179Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81116485595703,2.401130199432373,75,True,2019-07-08T06:15:34.589724Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81114196777344,2.4012699127197266,44,True,2019-07-08T06:15:18.480434Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569677106,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81103515625,2.401048183441162,76,True,2019-07-08T06:14:53.887681Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81116485595703,2.4014928340911865,77,True,2019-07-08T06:13:39.62179Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81116485595703,2.401130199432373,75,True,2019-07-08T06:15:34.589724Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81114196777344,2.4012699127197266,44,True,2019-07-08T06:15:18.480434Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569720418,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81103515625,2.401048183441162,76,True,2019-07-08T06:14:53.887681Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096649169922,2.4013471603393555,77,True,2019-07-08T06:16:39.627594Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81116485595703,2.401130199432373,75,True,2019-07-08T06:15:34.589724Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81114196777344,2.4012699127197266,44,True,2019-07-08T06:15:18.480434Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569763730,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81103515625,2.401048183441162,76,True,2019-07-08T06:14:53.887681Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096649169922,2.4013471603393555,77,True,2019-07-08T06:16:39.627594Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81116485595703,2.401130199432373,75,True,2019-07-08T06:15:34.589724Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81114196777344,2.4012699127197266,44,True,2019-07-08T06:15:18.480434Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569807041,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096649169922,2.4013471603393555,77,True,2019-07-08T06:16:39.627594Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81116485595703,2.401130199432373,75,True,2019-07-08T06:15:34.589724Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81114196777344,2.4012699127197266,44,True,2019-07-08T06:15:18.480434Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569850353,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096649169922,2.4013471603393555,77,True,2019-07-08T06:16:39.627594Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:15:51.509248Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569893665,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096649169922,2.4013471603393555,77,True,2019-07-08T06:16:39.627594Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:18:51.506456Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569936976,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096267700195,2.4013240337371826,77,True,2019-07-08T06:19:39.520968Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:18:51.506456Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562569980288,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096267700195,2.4013240337371826,77,True,2019-07-08T06:19:39.520968Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:18:51.506456Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570023599,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81100082397461,2.401035785675049,76,True,2019-07-08T06:17:53.892028Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096267700195,2.4013240337371826,77,True,2019-07-08T06:19:39.520968Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:18:51.506456Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570066911,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81096267700195,2.4009692668914795,76,True,2019-07-08T06:20:53.947569Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81096267700195,2.4013240337371826,77,True,2019-07-08T06:19:39.520968Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.811119079589844,2.4010891914367676,75,True,2019-07-08T06:18:34.619533Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81105041503906,2.4011969566345215,44,True,2019-07-08T06:18:18.394626Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:18:51.506456Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570110223,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81096267700195,2.4009692668914795,76,True,2019-07-08T06:20:53.947569Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81108856201172,2.401108980178833,75,True,2019-07-08T06:21:34.584863Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81099319458008,2.401247978210449,44,True,2019-07-08T06:21:18.388774Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:21:51.646616Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570153534,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81096267700195,2.4009692668914795,76,True,2019-07-08T06:20:53.947569Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81108856201172,2.401108980178833,75,True,2019-07-08T06:21:34.584863Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81099319458008,2.401247978210449,44,True,2019-07-08T06:21:18.388774Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:21:51.646616Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570196846,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81096267700195,2.4009692668914795,76,True,2019-07-08T06:20:53.947569Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81108856201172,2.401108980178833,75,True,2019-07-08T06:21:34.584863Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81099319458008,2.401247978210449,44,True,2019-07-08T06:21:18.388774Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:21:51.646616Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570240158,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81092834472656,2.400987148284912,76,True,2019-07-08T06:23:53.94898Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81108856201172,2.401108980178833,75,True,2019-07-08T06:21:34.584863Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:21:51.646616Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570283469,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81092834472656,2.400987148284912,76,True,2019-07-08T06:23:53.94898Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570326781,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81092834472656,2.400987148284912,76,True,2019-07-08T06:23:53.94898Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.81089782714844,2.401160717010498,77,True,2019-07-08T06:22:39.526175Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570370093,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81092834472656,2.400987148284912,76,True,2019-07-08T06:23:53.94898Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.810882568359375,2.4012198448181152,77,True,2019-07-08T06:25:39.537874Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570413404,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81092834472656,2.400987148284912,76,True,2019-07-08T06:23:53.94898Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.810882568359375,2.4012198448181152,77,True,2019-07-08T06:25:39.537874Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570456716,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81087112426758,2.4009909629821777,76,True,2019-07-08T06:26:53.886307Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.810882568359375,2.4012198448181152,77,True,2019-07-08T06:25:39.537874Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.811004638671875,2.4010872840881348,44,True,2019-07-08T06:24:18.422174Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570500028,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81087112426758,2.4009909629821777,76,True,2019-07-08T06:26:53.886307Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.810882568359375,2.4012198448181152,77,True,2019-07-08T06:25:39.537874Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81103515625,2.4010848999023438,75,True,2019-07-08T06:24:34.592692Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81102752685547,2.401172161102295,44,True,2019-07-08T06:27:18.504185Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:24:51.606497Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570543339,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81087112426758,2.4009909629821777,76,True,2019-07-08T06:26:53.886307Z,0
,,,e50722ce-7d44-4af2-bef8-88e3bd70ac15,xn7k,VOI,9,como,ready,0,48.810882568359375,2.4012198448181152,77,True,2019-07-08T06:25:39.537874Z,0
,,,2cbb1f02-2b10-489c-9360-1b2b81cece9a,bhgh,VOI,9,como,ready,0,48.81102752685547,2.4012691974639893,75,True,2019-07-08T06:27:34.485822Z,0
,,,d1e7fe7b-0112-4d8e-bf4a-5cb64aa03cee,mdke,VOI,9,como,ready,0,48.81102752685547,2.401172161102295,44,True,2019-07-08T06:27:18.504185Z,0
,,,633b30b2-25fe-4846-95c6-e8022b266ef7,t31g,VOI,9,btv1,ready,0,48.8350354,2.4004962,56,True,2019-07-07T18:00:03.990293Z,0
,,,a4a5139c-374f-4af9-b75a-22cc3daa05fb,zeuq,VOI,9,btv1,ready,0,48.81059555555556,2.4009466666666666,78,True,2019-07-08T06:27:51.586181Z,0
,,,c2bb22db-8537-4547-8e54-d50ab4856aaf,m4fe,VOI,9,como,ready,0,48.811134338378906,2.4010941982269287,33,True,2019-07-05T12:04:21.981763Z,0
***,1562570586651,,93214d1f-f226-40d9-af3a-109931af981d,ehqf,VOI,9,como,ready,0,48.81087112426758,2.4009909629821777,76,True,2019-07-08T06:26:53.886307Z,0
